'Ehdokasnumero';'Kuntanumero';'Etunimet';'Sukunimi';'Arvo/ammatti/tehtava';'Vaalipiiri/Kunta';'Puolue';'Saapumispaiva';'Muokkauspaiva';'Ehdokkaan mahdollisen tukiryhman nimi';'Vaalirahoitukseni ei ole ylittanyt 800 euroa';'Vaalikampanjan kulut yhteensa';'Sanoma- ilmaisjakelu- ja aikakauslehdet';'Radio';'Televisio';'Tietoverkot';'Muut viestintavalineet';'Ulkomainonta';'Vaalilehtien esitteiden ja muun painetun materiaalin hankinta';'Mainonnan suunnittelu';'Vaalitilaisuudet';'Vastikeellisen tuen hankintakulut';'Muut kulut';'Vaalikampanjan rahoitus yhteensa';'2.1 Rahoitus sisaltaa omia varoja yhteensa';'2.2 Rahoitus sisaltaa ehdokkaan ja tukiryhman ottamia lainoja yhteensa';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa';'2.3 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta yksityishenkilolta ("x")';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa lisatietokentan teksti';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa';'2.4 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta yrityksilta ("x")';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa lisatietokentan teksti';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa';'2.5 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta puolueelta ("x")';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa lisatietokentan teksti';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa';'2.6 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta puolueyhdistyksilta ("x")';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa lisatietokentan teksti';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa';'2.7 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta muilta tahoilta ("x")';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa lisatietokentan teksti';'2.8 Rahoitus sisaltaa valitettya tukea yhteensa';'E. vapaaehtoinen erittely'
'0098';'005';'Marjo';'Parviainen';'lähihoitaja';'Alajärvi';'KOK';'13.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0100';'005';'Tarja';'Pukkio';'sisustussuunnittelija, yrittäjä';'Alajärvi';'KOK';'11.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0102';'005';'Jorma';'Saarela';'yrittäjä, autoilija';'Alajärvi';'KOK';'14.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'anteeksi, olisiko pitänyt mainostaa, pääseehän sinne ilman mainostamistakin.vaalibudjettini puhdas 0e'
'0103';'005';'Tuomo';'Tallbacka';'yrittäjä';'Alajärvi';'KOK';'28.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0104';'005';'Raimo';'Vistbacka';'valtiopäiväneuvos, varatuomari';'Alajärvi';'KOK';'7.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Kokoomuksen paikallisyhdistys on julkaissut ehdokkaiden yhteismainoksen paikallislehdessä, jonka se on maksanut.Sen arvoa en tiedä eikä minulta ole siihen mitään rahoitusta pyydetty.'
'0107';'005';'Heli';'Hämäläinen';'ammatillinen opettaja, FM';'Alajärvi';'VIHR';'9.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0108';'005';'Jenni';'Kuisti';'YTM, sosionomi (AMK)';'Alajärvi';'VIHR';'3.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0111';'005';'Karoliina';'Takamäki';'kasvatustieteen kandidaatti (KK)';'Alajärvi';'VIHR';'9.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0004';'009';'Matti';'Luonuansuu';'korvausneuvoja';'Alavieska';'VAS';'17.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0005';'009';'Janne';'Havisto';'elementtityöntekijä';'Alavieska';'PS';'11.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0007';'009';'Lauri';'Huhtala';'hitsari';'Alavieska';'PS';'14.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0008';'009';'Anne';'Huttunen';'lastenhoitaja';'Alavieska';'PS';'15.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'1.Vaalikampanjan kulut yhteensä, 0€2.Vaalikampanjan rahoitus yhteensä, 0€'
'0009';'009';'Petri';'Keskinen';'yrittäjä';'Alavieska';'PS';'30.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'vaalikampanjani rahoitus 0e'
'0010';'009';'Päivi';'Kivimaa';'lähihoitaja';'Alavieska';'PS';'7.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0011';'009';'Simo';'Kähtävä';'eläkeläinen';'Alavieska';'PS';'7.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0012';'009';'Ville';'Laitala';'pintakäsittelijä';'Alavieska';'PS';'21.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0013';'009';'Heikki';'Malinen';'projektipäällikkö';'Alavieska';'PS';'28.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0014';'009';'Mauri';'Marjakangas';'sähköasentaja';'Alavieska';'PS';'8.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0015';'009';'Virpi';'Nahkala';'omaishoitaja';'Alavieska';'PS';'8.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0016';'009';'Jaana';'Nyman';'palveluesimies';'Alavieska';'PS';'12.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0017';'009';'Jarkko';'Pehkonen';'puuseppä';'Alavieska';'PS';'2.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0018';'009';'Mika';'Rajaniemi';'tuotantotalousinsinööri';'Alavieska';'PS';'11.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0020';'009';'Tuomo';'Taka-Eilola';'levyseppä-hitsaaja';'Alavieska';'PS';'28.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0024';'009';'Kaija';'Hannula';'eläinlääkäri';'Alavieska';'KESK';'10.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0025';'009';'Jani';'Hannus';'työnjohtaja';'Alavieska';'KESK';'8.8.2021';'';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'';'';'0';'';'';'0';'';'';'0';'';'';'0';'';'';'0';''
'0026';'009';'Juho';'Härö';'elementtityöntekijä';'Alavieska';'KESK';'17.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0027';'009';'Marja';'Isokääntä';'eläkeläinen, emäntä';'Alavieska';'KESK';'17.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0028';'009';'Risto';'Isokääntä';'yrittäjä, opiskelija';'Alavieska';'KESK';'23.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0029';'009';'Maarit';'Jutila';'KTM, johdon sihteeri';'Alavieska';'KESK';'18.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0030';'009';'Lauri';'Jääskelä';'maatalousyrittäjä';'Alavieska';'KESK';'20.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0031';'009';'Mikko';'Malinen';'elementtityöntekijä';'Alavieska';'KESK';'17.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0032';'009';'Tapio';'Mattila';'agrologi, maatalousyrittäjä';'Alavieska';'KESK';'17.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0033';'009';'Tuomas';'Marttila';'yrittäjä';'Alavieska';'KESK';'27.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0034';'009';'Aki';'Mäkelä';'maatalouslomittaja, sorkanhoitaja';'Alavieska';'KESK';'8.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0035';'009';'Olli';'Pudas';'maataloustyöntekijä';'Alavieska';'KESK';'7.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0036';'009';'Riikka';'Rajala-Ruskela';'lääkäri';'Alavieska';'KESK';'24.6.2021';'';'';'';'0';'';'';'';'';'';'';'';'';'';'';'';'0';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0037';'009';'Meeri';'Rinta-Jouppi';'eläkeläinen';'Alavieska';'KESK';'20.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0038';'009';'Sakari';'Siitonen';'ratkaisumyyjä, auto- ja kuljetustekniikan insinööri';'Alavieska';'KESK';'18.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0039';'009';'Olavi';'Simi';'maanviljelijä, eläkeläinen';'Alavieska';'KESK';'7.7.2021';'';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'';'';'0';'';'';'0';'X';'';'0';'';'';'0';'';'';'0';''
'0040';'009';'Annikki';'Sipilä';'yhteiskuntatieteiden kandidaatti(YTK),merkonomi';'Alavieska';'KESK';'28.6.2021';'';'';'';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';''
'0041';'009';'Antti';'Takkunen';'lehtori, maanviljelijä';'Alavieska';'KESK';'24.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0042';'009';'Jyrki';'Vääräkoski';'yrittäjä';'Alavieska';'KESK';'19.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0002';'010';'Pentti';'Ahopelto';'liikenneyrittäjä';'Alavus';'KD';'15.8.2021';'';'';'';'1078,18';'1078,18';'';'';'';'';'';'';'';'';'';'';'1078,18';'1078,18';'00,0';'00,0';'';'';'0,00';'';'';'0,00';'';'';'0,00';'';'';'0,00';'';'';'';''
'0003';'010';'Marianne';'Mäkelä';'tarjoilija, yrittäjä';'Alavus';'KD';'12.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0004';'010';'Osmo';'Uurinmäki';'insinööri, yrittäjä';'Alavus';'KD';'28.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0005';'010';'Jukka';'Mäkelä';'hallintotieteidenmaisteri, kielenkääntäjä';'Alavus';'KD';'25.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0007';'010';'Tuula';'Korhonen';'eläkeläinen';'Alavus';'KD';'30.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Ei sisällä yhtään yksittäistä vähintään 800 euron tukisuoritusta yrityksiltä, ei mainoksia eikä mitään.....'
'0008';'010';'Jukka';'Aho';'myyjä';'Alavus';'PS';'11.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'10 euroa omaa rahaa käytetty vaalikuvaan.'
'0009';'010';'Tiina';'Asunmaa';'yrittäjä, rakennusmaalari';'Alavus';'PS';'16.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0010';'010';'Ossi';'Erkkilä';'veturinkuljettaja';'Alavus';'PS';'27.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0012';'010';'Pentti';'Hautala';'toimittaja';'Alavus';'PS';'30.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Vaalikampanjan kulut 280 e (vaalimainonta: sanoma-, ilmaisjakelu ja aikakauslehdet 280 e). Vaalikampanjan rahoitus 280 e (Alavuuden Perussuomalaiset 280 e)'
'0015';'010';'Petri';'Juurakko';'yrittäjä';'Alavus';'PS';'15.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0016';'010';'Pekka';'Kaihoniemi';'yrittäjä, eläkeläinen';'Alavus';'PS';'4.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Ilmaisjakelulehti "Lakeuden Portti" vaalimainonta yhteensä: 297,60 €.'
'0026';'010';'Antti';'Mäkelä';'yrittäjä, diplomi-insinööri';'Alavus';'PS';'28.6.2021';'';'';'';'0';'';'';'';'';'';'';'';'';'';'';'';'0';'';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0029';'010';'Yrjö';'Paukkunen';'lakitoimistoyrittäjä';'Alavus';'PS';'29.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0031';'010';'Juho';'Pykälämäki';'yrittäjä';'Alavus';'PS';'10.8.2021';'';'';'';'0';'';'';'';'';'';'';'';'';'';'';'0';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0032';'010';'Tanja';'Pääkkö';'laitoshuoltaja';'Alavus';'PS';'23.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0036';'010';'Juha';'Siljanto';'tietotekniikan ammattitutkinto (TTAT)';'Alavus';'PS';'15.10.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'0 €'
'0037';'010';'Juha';'Soini';'metallityömies';'Alavus';'PS';'25.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0039';'010';'Orvokki';'Tanila';'eläkeläinen';'Alavus';'PS';'4.10.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0041';'010';'Aimo';'Tupamäki';'yrittäjä, kouluttaja';'Alavus';'PS';'20.10.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0042';'010';'Janne';'Vainionpää';'tarkastaja, agrologi (AMK)';'Alavus';'PS';'24.9.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0043';'010';'Marko';'Vainionpää';'yrittäjä';'Alavus';'PS';'23.6.2021';'';'';'';'1000';'1000';'0';'0';'0';'0';'0';'0';'0';'0';'0';'0';'1000';'1000';'0';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';''
'0045';'010';'Aki';'Vuorela';'Sähköteknikko Yrittäjä ';'Alavus';'PS';'24.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0049';'010';'Satu';'Hautamäki';'Ohjelmistokehityskoordinaattori';'Alavus';'VIHR';'27.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0050';'010';'Niina';'Laitio';'Avopalveluiden ohjaaja, seikkailukasvattaja';'Alavus';'VIHR';'22.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0051';'010';'Ida';'Nurmi';'Opiskelija';'Alavus';'VIHR';'1.7.2021';'';'';'';'0';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0054';'010';'Anu';'Katajamäki';'vapaa-aikasihteeri';'Alavus';'KOK';'1.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Kulut 0€'
'0055';'010';'Eero';'Klemola';'OPO, apulaisrehtori';'Alavus';'KOK';'29.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'henkilökohtaiset kuluni olivat 0 euroa. Olin esillä ainoastaan kokoomuksen yhteismainoksissa, eikä minulla ollut omia mainoksia lehdissä eikä somessa. En liioin saanut keneltäkään rahallista enkä materiaalista tukea, enkä käyttänyt rahaa vaalimateriaaliin.'
'0058';'010';'Jari';'Kortesmäki';'insinööri, yrittäjä';'Alavus';'KOK';'17.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0059';'010';'Risto';'Lamminmäki';'DI, logistiikkakeskuksen päällikkö';'Alavus';'KOK';'23.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0060';'010';'Jari';'Latvala';'yrittäjä';'Alavus';'KOK';'16.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0063';'010';'Jussi';'Maijala';'opinto-ohjaaja';'Alavus';'KOK';'19.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Kaksi lehtimainosta (186 ja 133 euroa)'
'0067';'010';'Anne';'Pakkala';'lupasihteeri, yrittäjä';'Alavus';'KOK';'28.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0068';'010';'Ritva';'Raisio';'hankevastaava';'Alavus';'KOK';'14.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0080';'010';'Eila';'Koskinen';'lastenhoitaja, pääluottamusmies';'Alavus';'SDP';'3.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'Julkisten ja hyvinvointialojen liitto JHL ry 300€, Keskinäinen vakuutusyhtiö Turva 250€,'
'0083';'010';'Jorma';'Mäkiranta';'haastemies';'Alavus';'SDP';'28.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0086';'010';'Matti';'Vanha-aho';'eläkeläinen';'Alavus';'SDP';'4.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0087';'010';'Tarja';'Ylimäki';'perushoitaja';'Alavus';'SDP';'30.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0088';'010';'Kaisla';'Aho';'Yrittäjä';'Alavus';'KESK';'19.7.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'1.Vaalikampanjan kulut yhteensä, 40€2.Vaalikampanjan rahoitus yhteensä, 20€ 1/2 kuvauksesta'
'0089';'010';'Tapani';'Ala-Mutka';'Opettaja, yrittäjä';'Alavus';'KESK';'24.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0090';'010';'Lasse';'Anttila';'Yrittäjä, eläkeläinen';'Alavus';'KESK';'24.6.2021';'';'';'';'762,80';'334,80';'0';'0';'0';'0';'0';'428,00';'0';'0';'0';'0';'762,80';'762,80';'0';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';'X';'';'0';''
'0092';'010';'Ari';'Hakola';'luokanopettaja';'Alavus';'KESK';'15.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'vaalikulut kokonaisuudessaan 20e, joka meni valokuvan ottamiseen.'
'0096';'010';'Silja';'Hiironniemi';'varatuomari, eläkeläinen';'Alavus';'KESK';'22.6.2021';'16.8.2021';'';'';'1713,13';'1331,15';'';'';'47,98';'';'';'334';'';'';'';'';'1713,13';'1713,13';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'Keskustan Alavuden kunnallisjärjestö ry on maksanut yhteisiä ilmoituksia, vaalilehteä ja vaalitelttatarjoiluja yms, Niistä laskennallinen osuus ehdokasta kohden on 182 €,';'';'X';'';'';''
'0097';'010';'Pasi';'Huhtala';'sairaanhoitaja, palveluvastaava';'Alavus';'KESK';'29.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'vaalibudjettini oli 100€ ja joka ikinen sentti tuli itseltä'
'0098';'010';'Kari';'Hämäläinen';'eläkeläinen';'Alavus';'KESK';'19.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0100';'010';'Toni';'Juurakko';'koulunjohtaja';'Alavus';'KESK';'15.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0101';'010';'Tapio';'Kallioniemi';'maanviljelijä, evp';'Alavus';'KESK';'23.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0103';'010';'Maria';'Keto';'palvelupäällikkö';'Alavus';'KESK';'23.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0105';'010';'Rebekka';'Kinnunen';'ympäristöterveystarkastaja';'Alavus';'KESK';'20.6.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0107';'010';'Irmeli';'Kukkola';'laboratoriohoitaja';'Alavus';'KESK';'13.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0109';'010';'Susanna';'Laitila';'hallintotieteiden ylioppilas';'Alavus';'KESK';'15.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0110';'010';'Jarmo';'Linna';'maatalousyrittäjä';'Alavus';'KESK';'15.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
'0113';'010';'Esa';'Mäki-Neste';'agrologi AMK, maatalousyrittäjä';'Alavus';'KESK';'16.8.2021';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';''
