'Ehdokasnumero';'Kuntanumero';'Etunimet';'Sukunimi';'Arvo/ammatti/tehtava';'Vaalipiiri/Kunta';'Puolue';'Saapumispaiva';'Muokkauspaiva';'Ehdokkaan mahdollisen tukiryhman nimi';'Vaalirahoitukseni ei ole ylittanyt 800 euroa';'Vaalikampanjan kulut yhteensa';'Sanoma- ilmaisjakelu- ja aikakauslehdet';'Radio';'Televisio';'Tietoverkot';'Muut viestintavalineet';'Ulkomainonta';'Vaalilehtien esitteiden ja muun painetun materiaalin hankinta';'Mainonnan suunnittelu';'Vaalitilaisuudet';'Vastikeellisen tuen hankintakulut';'Muut kulut';'Vaalikampanjan rahoitus yhteensa';'2.1 Rahoitus sisaltaa omia varoja yhteensa';'2.2 Rahoitus sisaltaa ehdokkaan ja tukiryhman ottamia lainoja yhteensa';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa';'2.3 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta yksityishenkilolta ("x")';'2.3 Rahoitus sisaltaa yksityishenkiloilta saatua tukea yhteensa lisatietokentan teksti';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa';'2.4 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta yrityksilta ("x")';'2.4 Rahoitus sisaltaa yrityksilta saatua tukea yhteensa lisatietokentan teksti';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa';'2.5 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta puolueelta ("x")';'2.5 Rahoitus sisaltaa puolueelta saatua tukea yhteensa lisatietokentan teksti';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa';'2.6 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta puolueyhdistyksilta ("x")';'2.6 Rahoitus sisaltaa puolueyhdistyksilta saatua tukea yhteensa lisatietokentan teksti';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa';'2.7 Ei sisalla yhtaan vahintaan 800 euron tukisuoritusta muilta tahoilta ("x")';'2.7 Rahoitus sisaltaa muilta tahoilta saatua tukea yhteensa lisatietokentan teksti';'2.8 Rahoitus sisaltaa valitettya tukea yhteensa';'E. vapaaehtoinen erittely'
'0045';'781';'Jaakko';'Stålhammar';'yrittäjä, autoilija';'Sysmä';'KOK';'03.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0047';'781';'Tuula';'Vuorinen';'apulaisjohtaja, erityisopettaja';'Sysmä';'KOK';'29.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0048';'781';'Timo';'Aromaa';'perushoitaja';'Sysmä';'PS';'02.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0050';'781';'Joel';'Nieminen';'opiskelija';'Sysmä';'PS';'08.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0027';'781';'Juha';'Urpala';'maanviljelijä';'Sysmä';'KESK';'21.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0053';'781';'Veijo';'Kare';'historian opettaja';'Sysmä';'SySi';'08.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'B. Vaalikampanjan kulujen ja rahoituksen yhteenveto<br />1. Vaalikampanjan kulut yhteensä<br />2. Vaalikampanjan rahoitus yhteensä 500<br />2.1 Rahoitus sisältää omia varoja yhteensä 500<br />2.2 Rahoitus sisältää ehdokkaan ja tukiryhmän ottamia lainoja yhteensä<br />2.3 Rahoitus sisältää yksityishenkilöiltä saatua tukea yhteensä<br />2.4 Rahoitus sisältää yrityksiltä saatua tukea yhteensä<br />2.5 Rahoitus sisältää puolueelta saatua tukea yhteensä<br />2.6 Rahoitus sisältää puolueyhdistyksiltä saatua tukea yhteensä <br />2.7 Rahoitus sisältää muilta tahoilta saatua tukea yhteensä<br />    2.8 Rahoitus sisältää välitettyä tukea yhteensä<br /><br />C. Vaalikampanjan kulujen erittely<br />1. Vaalikampanjan kulut yhteensä (kulut eriteltävä alla olevaan taulukkoon) 500<br />Vaalimainonta<br />Sanoma-, ilmaisjakelu-, ja aikakauslehdet 250<br />Radio<br />Televisio<br />Tietoverkot<br />Muut viestintävälineet 50<br />Ulkomainonta 200<br />Vaalilehtien, esitteiden ja muun painetun materiaalin hankinta<br />Mainonnan suunnittelu<br />Vaalitilaisuudet<br />Vastikkeellisen tuen hankintakulut<br />Muut kulut<br />'
'0054';'781';'Esko';'Bruun';'yrittäjä, opisto-ups evp';'Sysmä';'SySi';'12.06.2017';'';'';'';'944,40';'944,40';'';'';'';'';'';'';'';'';'';'';'944,40';'944,40';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0055';'781';'Eila';'Mäkinen';'ravintolatyöntekijä';'Sysmä';'SySi';'06.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0060';'781';'Jukka';'Elomaa';'vanhempi suunnittelija';'Sysmä';'SySi';'20.08.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0002';'781';'Jouko';'Aartolahti';'eläkeläinen';'Sysmä';'SDP';'27.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0004';'781';'Jesse';'Hildén';'palomies';'Sysmä';'SDP';'02.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0006';'781';'Petri';'Kaurinki';'sekatyömies';'Sysmä';'SDP';'29.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0007';'781';'Veli-Pekka';'Koskinen';'perushoitaja';'Sysmä';'SDP';'27.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0008';'781';'Joni';'Lehtinen';'postinjakaja';'Sysmä';'SDP';'01.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0048';'834';'Terhi';'Uusitalo';'sairaanhoitaja';'Tammela';'KOK';'06.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0072';'834';'Taisto';'Tulander';'eläkeläinen';'Tammela';'SDP';'12.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0002';'834';'Petri';'Hintsanen';'yrittäjä, toimitusjohtaja';'Tammela';'KESK';'29.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0003';'834';'Marko';'Hätönen';'opistoupseeri, evp';'Tammela';'KESK';'28.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0004';'834';'Jyri';'Kaunisto';'lehtori';'Tammela';'KESK';'25.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0005';'834';'Mika';'Laine';'yrittäjä';'Tammela';'KESK';'24.07.2017';'';'';'';'100';'';'';'';'';'';'';'100';'';'';'';'';'100';'100';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0006';'834';'Minna';'Nissilä';'yrittäjä';'Tammela';'KESK';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0007';'834';'Juha';'Ojansuu';'myyjä, mv.';'Tammela';'KESK';'07.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0008';'834';'Tiina-Liisa';'Patjas';'toimistotyöntekijä, opiskelija';'Tammela';'KESK';'20.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'Mainoskulut 300 eur.'
'0009';'834';'Mikko';'Pietilä';'rakennusmestari, AmO';'Tammela';'KESK';'11.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0010';'834';'Eero';'Pura';'maanviljelijä';'Tammela';'KESK';'10.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'Puolueyhdistyksiltä saatu 168,22€.'
'0011';'834';'Simo';'Pärssinen';'karjamestari, agrologi';'Tammela';'KESK';'24.05.2017';'24.05.2017';'';'';'1490,49';'77,75';'';'';'';'';'720';'317,60';'74,40';'275,14';'';'25,60';'1490,49';'1155,60';'';'';' ';'';'';' ';'';'';' ';'';'334,89';' ';'';'';' ';'';'';''
'0012';'834';'Maija-Stiina';'Rahkonen';'finance specialist';'Tammela';'KESK';'28.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0014';'834';'Jenni';'Rauhaniemi';'sairaanhoitaja, kätilö';'Tammela';'KESK';'11.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0015';'834';'Santra';'Rauhaniemi';'opiskelija';'Tammela';'KESK';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0016';'834';'Katariina';'Simelius';'yrittäjä, leipuri-kondiittori';'Tammela';'KESK';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0017';'834';'Jukka';'Simola';'työnjohtaja, agrologi AMK';'Tammela';'KESK';'09.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0018';'834';'Tuomo';'Tuovinen';'MMT, eläkeläinen';'Tammela';'KESK';'29.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0019';'834';'Janne';'Vihreäsaari';'toimitusjohtaja, yrittäjä';'Tammela';'KESK';'06.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0020';'834';'Tomi';'Virolainen';'agrologi AMK, maanviljelijä';'Tammela';'KESK';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0023';'834';'Niina';'Honkala';'ympäristöinsinööri';'Tammela';'VIHR';'08.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0021';'834';'Keijo';'Virtanen';'hallintojohtaja, eläkeläinen';'Tammela';'KESK';'07.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0022';'834';'Anne';'Ylitalo';'metsätalousyrittäjä, tietokoneasentaja';'Tammela';'KESK';'26.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0031';'834';'Manu';'Alarto';'tuotepäällikkö, logistiikkainsinööri';'Tammela';'KOK';'26.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0032';'834';'Antti';'Alasentie';'yrittäjä';'Tammela';'KOK';'26.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0033';'834';'Olli-Pekka';'Jasu';'erityisopettaja, eläkeläinen';'Tammela';'KOK';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0034';'834';'Pekka';'Kannisto';'yrittäjä';'Tammela';'KOK';'03.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0036';'834';'Jarkko';'Koivula';'torikauppias';'Tammela';'KOK';'31.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0037';'834';'Susanna';'Lahtinen';'sairaanhoitaja, kätilö';'Tammela';'KOK';'09.05.2017';'09.05.2017';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0045';'834';'Janne';'Siikonen';'yrittäjä';'Tammela';'KOK';'26.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0051';'834';'Kati';'Leino';'kassatyöntekijä';'Tammela';'PS';'15.09.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'1. Vaalikampanjan kulut yhteensä: 95 eur, 2. Vaalikampanjan rahoitus yhteensä: 95 eur, ulkomainonta: ilmoitustaulu'
'0067';'834';'Ville';'Pajunen';'ostaja';'Tammela';'SDP';'29.06.2017';'';'';'';'400';'';'';'';'400';'';'';'';'';'';'';'';'400';'100';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'300';'X';'';'';''
'0053';'834';'Matti';'Lintukorpi';'asentaja';'Tammela';'PS';'03.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0054';'834';'Pia';'Lintukorpi';'vaatehuollon työntekijä';'Tammela';'PS';'03.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0056';'834';'Susanna';'Vähä-Herttua';'asianajosihteeri, tradenomi';'Tammela';'VAS';'02.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0057';'834';'Auli';'Rantanen';'sairaanhoitaja';'Tammela';'VAS';'18.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0058';'834';'Onni';'Kallio';'eläkeläinen';'Tammela';'VAS';'12.07.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'Rahoitus sisältää omia varoja yhteensä 30€.'
'0060';'834';'Sari';'Kaakinen';'sosionomi AMK';'Tammela';'SDP';'02.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0062';'834';'Arja';'Laajalehto';'KM, opinto-ohjaaja';'Tammela';'SDP';'03.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0063';'834';'Milla';'Malin';'opiskelija';'Tammela';'SDP';'28.07.2017';'28.07.2017';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0064';'834';'Mervi';'Malin-Santos';'sairaanhoitaja AMK, yrittäjä';'Tammela';'SDP';'06.09.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0069';'834';'Outi';'Saaristo';'tuntiopettaja, yrittäjä';'Tammela';'SDP';'11.06.2017';'';'';'';'0,00';'';'';'';'';'';'';'';'';'';'';'';'0,00';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0025';'834';'Kristiina';'Liinaharja';'maaseutuyrittäjä';'Tammela';'VIHR';'16.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0070';'834';'Heikki';'Sillanpää';'rakennusmestari';'Tammela';'SDP';'28.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0071';'834';'Taito';'Syrjälä';'yrittäjä';'Tammela';'SDP';'27.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0073';'834';'Heikki';'Vainio';'työnjohtaja, eläkkeellä';'Tammela';'SDP';'03.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0074';'834';'Leena';'Vehmas';'päivähoitaja';'Tammela';'SDP';'28.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0076';'834';'Tero';'Nieminen';'menetelmäsuunnittelija, työntutkija';'Tammela';'Me Ta';'28.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0077';'834';'Tuomas';'Rantala';'pelastusmestari';'Tammela';'Me Ta';'28.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0078';'834';'Erkki';'Salama';'yrittäjä, eläkkeellä';'Tammela';'Me Ta';'23.08.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0079';'834';'Katariina';'Suutela';'äiti, sairaanhoitaja';'Tammela';'Me Ta';'30.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0080';'834';'Ilkka';'Tuovinen';'yrittäjä, koti-isä';'Tammela';'Me Ta';'28.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0026';'834';'Jan';'Löfstedt';'lääketieteen lisensiaatti';'Tammela';'VIHR';'01.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0066';'834';'Ismo';'Ojansuu';'puutarhuri';'Tammela';'SDP';'04.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0043';'834';'Johannes';'Rämö';'laatupäällikkö, insinööri';'Tammela';'KOK';'28.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0042';'834';'Johanna';'Rämö';'väitöskirjatutkija, VTM';'Tammela';'KOK';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0104';'235';'Margit';'Peltovirta';'vs. johtava oppilaitospastori, kaupunginvaltuutettu';'Kauniainen';'VIHR';'06.06.2017';'';'';'';'66,05';'66,05';'';'';'';'';'';'';'';'';'';'';'66,05';'66,05';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0079';'235';'Heikki';'Kurkela';'Johtaja, biologi & MBA';'Kauniainen';'KOK';'19.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0056';'235';'Camilla';'Sederholm';'nordisk miljökoordinator, pol.mag.';'Kauniainen';'RKP';'29.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0053';'235';'Konsta';'Saarela';'direktör, ekonomie magister';'Kauniainen';'RKP';'16.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0103';'235';'Maija';'Lauri';'teatteri-ilmaisun ohjaaja';'Kauniainen';'VIHR';'11.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0066';'235';'Lauri';'Ant-Wuorinen';'toimitusjohtaja';'Kauniainen';'KOK';'12.06.2017';'';'';'';'1093,15';'423,15';'';'';'';'50';'';'620';'';'';'';'';'1093,15';'1093,15';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0041';'235';'Christoffer';'Lindqvist';'dipl.ing.';'Kauniainen';'RKP';'28.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0099';'235';'Kristian';'von Essen';'företagare vd, yrittäjä tj';'Kauniainen';'VIHR';'01.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0028';'235';'Veronica';'Fellman';'verksamhetsledare';'Kauniainen';'RKP';'24.04.2017';'';'';'';'303';'155';'';'';'';'';'';'148';'';'';'';'';'303';'303';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0047';'235';'Patrick';'Nysten';'företagare';'Kauniainen';'RKP';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0060';'235';'Sofia';'Stolt';'FD, universitetslärare';'Kauniainen';'RKP';'12.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0067';'235';'Ville';'Aro';'palvelukoordinaattori';'Kauniainen';'KOK';'10.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0021';'235';'Finn';'Berg';'vicehäradshövding, varatuomari';'Kauniainen';'RKP';'02.06.2017';'';'';'';'3037,30';'1597,10';'';'';'';'';'';'1440,20';'';'';'';'';'3037,30';'3037,30';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0039';'235';'Yvonne';'Lassenius';'ped.dr.';'Kauniainen';'RKP';'03.05.2017';'';'';'';'220,00';'';'';'';'';'';'';'220,00';'';'';'';'';'220,00';'220,00';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';'X';'';'';''
'0038';'235';'Christel';'Lamberg-Allardt';'professor';'Kauniainen';'RKP';'27.04.2017';'';'';'';'742,00';'742,00';'';'';'';'';'';'';'';'';'';'';'742,00';'742,00';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0054';'235';'Johanna';'Sandberg';'projektledare, pol.mag.';'Kauniainen';'RKP';'09.06.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0107';'235';'Oili';'Sivula';'yht.maist., kirjastonhoitaja';'Kauniainen';'VIHR';'04.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';'Facebook-mainokset, omalla kustannuksella 31,11 euroa'
'0037';'235';'Anna Lena';'Karlsson-Finne';'socionom, barnskyddsarbetare';'Kauniainen';'RKP';'22.05.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0055';'235';'Ann-Charlotte';'Schalin';'EM, marknadsföringsdirektör';'Kauniainen';'RKP';'02.05.2017';'';'';'';'488,68';'476,28';'';'';'';'';'';'12,40';'';'';'';'';'488,68';'488,68';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0004';'235';'Taisto';'Miettinen';'varatuomari, kauppat.lis.';'Kauniainen';'PS';'18.04.2017';'';'';'';'0';'';'';'';'';'';'';'';'';'';'';'';'0';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0010';'235';'Tapani';'Jääskeläinen';'ex-yritysjohtaja';'Kauniainen';'SDP';'27.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
'0011';'235';'Erkki';'Karimaa';'filosofian tohtori';'Kauniainen';'SDP';'18.04.2017';'';'';'X';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';' ';'';'';''
